accuracy,loss,val_accuracy,val_loss,learning_rate
0.5965971946716309,0.6640889644622803,0.7128124833106995,0.5697636604309082,9.999999747378752e-05
0.7535069584846497,0.5188176035881042,0.7418749928474426,0.5299043655395508,9.999999747378752e-05
0.7889930605888367,0.47075679898262024,0.7393749952316284,0.5328336954116821,9.999999747378752e-05
0.8094791769981384,0.442458838224411,0.7446874976158142,0.5343272686004639,9.999999747378752e-05
0.8295485973358154,0.4083852171897888,0.7421875,0.5524453520774841,4.999999873689376e-05
